void,0,1,2,3,4,5,6,7,8,9,10,11,12,13,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49566350686948457,-0.15437588180529518,0.42628813652387015,-0.14597196432411594,0.23321732482992483,-0.40869654795213817,-0.1550699572313913,-0.49920148846338835,-0.5868803172663237,-0.9869805878062321,-0.1142455822294661,-0.41346048784282685,-0.3255934199135962,-0.1421559143176468
1,1.005512582,0.990960245,0.95180047,0.967764736,0.963105087,0.944004617,0.981871321,0.983927394,0.969115043,0.95649419,0.938259984,0.9504674,0.917528184,0.928087685,0.6270141460005135,1.1119204053215368,1.2842516905172654,0.8442688609379507,0.7088593714075062,0.9387949690144266,0.747656695005988,0.8908587149255581,1.7597614295197124,0.01826381970947899,0.9522635133514084,0.7716505773878017,0.4063885710640942,0.6239058603589404
2,1.000229771,0.98714826,0.950248811,0.971844355,0.966423174,0.9530049,0.990864764,0.996208108,0.980291664,0.966899931,0.94711235,0.959342927,0.925149172,0.936246375,0.2688371917618264,1.185257539978379,0.7933042925492068,0.4904855893024083,0.16368090043763772,0.7403903717898368,1.0497288753622256,0.7528770193109576,0.8102940493359917,0.7242984683356186,1.3914432282733507,1.4103021961497157,0.5399204717012125,0.6597176713418846
3,0.996058252,0.982962589,0.945989462,0.967767834,0.962316803,0.948934664,0.986739147,0.992044987,0.976149166,0.962748699,0.942969084,0.955288855,0.920966058,0.93199974,1.9358578240115525,0.4132427065079515,1.4261486263723553,1.3035878678545947,0.8458087670706913,0.9291111321489073,1.936729702311295,0.45322898948225576,1.7651478200942574,0.2233548941936213,1.0605821739252554,1.5026140968874153,0.6642771180260968,0.7472831580996865
4,0.994786717,0.981679853,0.944675216,0.966494971,0.961032872,0.947649933,0.985494257,0.990829908,0.974902796,0.961484291,0.941676667,0.954010714,0.919642363,0.930690715,1.1968843226112056,1.1116397467313246,1.3477610591411076,0.40164537331054917,0.450208572269552,0.16771024763104736,1.780980315566164,0.6494296634300358,1.3871988637149066,1.1824835452179523,0.8007456295675783,-0.16498484467992913,1.077716053732842,0.5371656747631097
5,0.994405095,0.981294696,0.944280533,0.966112157,0.960646703,0.947262915,0.985118896,0.990462417,0.974527081,0.961103189,0.941287126,0.953625629,0.919243637,0.930296305,0.7410948282487799,1.3388771656509433,0.850133733749255,0.8610676685579796,1.462960896858044,1.4832350741277178,0.9343390777317282,1.6066562840372702,1.320905784750246,1.2217011668068625,1.5064802538538293,0.6299524801304867,0.9709313328962462,1.0976354364038041
6,0.994291126,0.981179667,0.94416266,0.965997806,0.960531352,0.9471473,0.985006784,0.990352677,0.974414861,0.960989357,0.941170767,0.953510589,0.919124531,0.930178502,0.9257396581382034,1.2963107058554748,0.9796687322435036,1.3208614418999292,0.3113395939070135,0.8342593044361069,1.4084706156361764,1.443772433832568,0.46496991867171966,1.0834954200436524,1.1592391596205611,0.632093873975286,1.4921993690910464,1.4695086739184198
7,0.994257241,0.981145467,0.944127615,0.965963806,0.960497055,0.947112923,0.984973448,0.990320045,0.974381494,0.960955511,0.941136169,0.953476383,0.919089117,0.930143476,0.662587730751347,1.2218487278991053,0.8633130294506512,1.3299224272183507,0.21583953536690836,0.8667524498553211,1.560245020793177,1.2282117499906797,1.6055285188689379,1.3097425414185622,0.9907509896947606,1.154760343817556,1.0295997909048509,0.4747964638201927
8,1.004258615,0.989578517,0.95026455,0.966404785,0.961744958,0.942515914,0.980302067,0.982281523,0.967553747,0.954929769,0.936740028,0.948928075,0.916092036,0.926598877,0.7882361786481031,1.0640496370615629,1.7774683677164922,1.1818237429199843,1.3542027303157458,0.8836988178225872,1.3942513140618664,1.7153436006459148,0.37599668691292454,0.6802365513177524,1.287368423504273,1.4739381187690497,0.15370784773182966,1.4248172626014073
9,0.997137904,0.983895561,0.946715865,0.968590573,0.963148893,0.949460918,0.987549187,0.992924817,0.977022799,0.963511124,0.9435661,0.955771332,0.921559097,0.932774512,0.6856759102540264,0.7225415109819691,1.2356796180084297,0.5221410192510569,1.291221037215876,0.7982223174671967,0.9538986543689598,0.5178380953419288,0.843659545139277,0.81840930228228,0.4686871579944994,0.4883144374338197,0.5545021351521293,0.22731691235518503
10,0.992358495,0.979098534,0.941833391,0.963927238,0.958447904,0.944807205,0.982860943,0.988216846,0.97232329,0.95879292,0.938837143,0.95113572,0.916772045,0.927934646,2.019599880134608,0.707882222279363,1.2496829295156757,1.6753007395108832,1.6806830539543953,1.2529105939198963,0.6299243318053575,1.38240363658503,1.023319363855215,2.4404728581457737,1.125742583728074,0.8628873690115397,1.4069788663701204,0.48316446267564855
11,0.99084686,0.977573303,0.94027007,0.962414125,0.956921504,0.943279097,0.981381184,0.98677243,0.970842101,0.957289826,0.93729988,0.949615467,0.915197197,0.926377855,1.369170849850176,0.38902795393620815,1.1617368953028475,0.8365888223823451,0.8031874543108545,0.6506748732081928,0.8442659462721017,0.8146945918446633,1.338574352922773,1.1019526067184207,0.4803911566517781,1.2093303527072627,0.8786163802594135,1.833039308639407
12,0.990388658,0.977110781,0.939795929,0.961954541,0.956457838,0.942814154,0.980930825,0.986331715,0.970391391,0.956832444,0.936831996,0.949152846,0.914718073,0.925904258,1.4131315342975561,1.1629180804245323,0.2561376698488371,0.9313404006811326,0.6444520191952015,1.0874716942710456,0.938720771288275,1.6841340917194427,0.4950455576022754,1.5175489095805426,1.9756619616126092,0.40006146703807177,1.213021440339752,0.7691064365773721
